./rings_data/8_m/58_59/vis.dat


16008 atoms
0 bonds
0 angles
0 dihedrals
0 impropers

2 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types


0.000      63.304 xlo xhi
0.000      63.304 ylo yhi
0.000      63.304 zlo zhi


Atoms

1 1 16.5905 35.6374 22.9017
2 1 18.2088 40.4239 30.8387
3 1 18.1953 40.4221 37.2019
4 1 16.6149 38.8267 38.7667
5 1 21.3386 40.4288 40.3745
6 1 16.6269 38.8455 26.111
7 1 18.1719 40.4715 24.4771
8 1 18.2002 40.4387 27.6742
9 1 18.2079 37.2163 30.8538
10 1 18.212 37.2259 34.0238
11 1 19.714 38.9126 26.017
12 1 19.7373 38.8586 29.2418
13 1 16.6226 38.8291 35.6013
14 1 19.8176 38.837 35.5944
15 1 19.778 38.8234 38.7893
16 1 18.2735 37.2483 27.6711
17 1 18.2087 40.3923 40.364
18 1 16.6831 35.6617 26.0856
19 1 21.3525 37.2256 40.3838
20 1 16.5744 38.8668 22.8835
21 1 18.1876 40.4132 34.0095
22 1 21.3595 37.2657 37.1925
23 1 16.6415 38.8191 29.267
24 1 18.2146 37.2212 37.1807
25 1 16.6257 38.8176 32.4505
26 1 19.7046 38.8995 22.8741
27 1 21.3489 40.4776 24.4843
28 1 18.0518 37.3263 24.4481
29 1 18.2174 37.2321 40.3763
30 1 19.7346 35.656 22.94
31 1 16.6192 35.6386 35.6114
32 1 21.3231 37.2751 30.8417
33 1 16.6417 35.6653 38.7836
34 1 21.3269 40.4615 37.2292
35 1 19.772 35.6586 38.7711
36 1 16.6343 35.636 32.4406
37 1 21.304 40.4802 33.942
38 1 19.7718 35.6387 32.4338
39 1 21.3248 40.4603 30.8173
40 1 21.3397 40.4463 27.6328
41 1 21.2045 37.3163 27.5727
42 1 21.2442 37.3596 24.3159
43 1 19.8466 35.6498 29.2963
44 1 19.771 35.6595 35.6301
45 1 19.7539 38.8501 32.4259
46 1 19.5684 35.8003 25.8262
47 1 16.672 35.6504 29.2538
48 1 21.3074 37.2625 33.9973
49 1 22.8899 38.8476 29.1906
50 1 27.6901 40.4524 24.4834
51 1 27.6649 40.4392 27.6241
52 1 24.5097 40.4197 27.6307
53 1 24.4906 40.4422 30.7995
54 1 24.5371 40.4503 24.4615
55 1 26.1051 35.6666 32.4411
56 1 24.5039 37.2356 40.4544
57 1 24.5439 40.4058 40.3932
58 1 29.3351 38.8506 22.893
59 1 24.3908 37.372 33.8944
60 1 27.6429 40.4484 37.2539
61 1 22.8763 38.9049 32.344
62 1 26.1399 38.8992 22.8821
63 1 27.6827 40.4231 40.3826
64 1 26.095 38.8017 26.0455
65 1 26.0673 38.8589 38.7782
66 1 27.6822 40.4144 30.8322
67 1 26.0032 38.8662 35.614
68 1 26.0251 38.8985 32.3382
69 1 27.6221 40.3818 33.9819
70 1 24.1369 37.5938 37.0794
71 1 27.5047 37.5271 33.9822
72 1 26.0933 35.8895 25.8797
73 1 24.4726 40.4338 33.9848
74 1 29.2178 39.1026 35.6609
75 1 27.6483 37.3415 40.4069
76 1 24.5199 37.3563 24.3335
77 1 29.2886 38.8833 26.042
78 1 27.7466 37.3381 24.4371
79 1 27.7794 37.2281 37.1434
80 1 24.4422 37.2431 30.7899
81 1 29.2403 38.8908 38.8497
82 1 29.209 38.8741 29.1596
83 1 29.3192 38.8168 32.4395
84 1 24.4452 37.3209 27.568
85 1 29.2961 35.7746 39.0837
86 1 22.7263 35.7945 29.1382
87 1 27.6795 37.2317 27.6212
88 1 24.4654 40.406 37.1943
89 1 29.303 35.6757 22.9103
90 1 25.7522 35.9973 35.5923
91 1 27.6425 37.2683 30.7688
92 1 26.1317 35.671 22.9742
93 1 26.0522 38.8414 29.1941
94 1 26.0248 35.7982 29.1129
95 1 29.3276 35.626 29.2709
96 1 29.2729 35.8008 25.9786
97 1 22.8708 38.8898 38.8726
98 2 29.9427 36.8521 34.8933
99 1 22.7511 38.9619 35.5253
100 1 25.5848 36.1955 38.323
101 1 29.2252 35.923 32.4232
102 1 22.9012 38.8381 26.0144
103 1 22.8741 35.6889 32.4818
104 1 22.9282 38.9061 22.8698
105 1 22.9068 35.6889 38.7632
106 1 30.9048 40.375 37.2172
107 1 22.9133 35.6831 22.9453
108 1 30.9257 37.3025 40.4531
109 1 30.8514 37.4482 37.3285
110 1 22.9183 35.6899 35.5791
111 1 30.8831 40.3737 34.0062
112 1 30.8901 40.4227 40.3747
113 1 30.8261 40.4213 30.7643
114 1 22.8494 35.9573 25.8171
115 1 30.8884 40.4371 24.4933
116 1 30.8258 37.3369 27.5973
117 1 30.8208 37.5419 30.659
118 1 30.901 37.285 24.451
119 1 30.8762 40.4488 27.634
120 2 28.0791 35.0447 34.8134
121 2 29.9204 34.9627 36.6893
122 1 34.1147 37.3058 27.6547
123 1 34.1451 37.1857 37.1753
124 1 32.4701 38.8812 26.0551
125 1 34.1427 40.4824 30.7584
126 1 32.4181 38.7548 35.5208
127 1 34.0757 37.2804 24.4735
128 1 32.475 35.6735 22.9288
129 1 35.6842 38.8424 26.0745
130 1 35.6391 38.8208 29.2609
131 1 35.6909 35.7411 32.3449
132 1 33.9943 37.2671 30.9278
133 1 34.0862 40.4045 34.0335
134 1 35.6583 38.7994 38.844
135 1 34.0227 37.2876 40.4363
136 1 34.0736 40.408 40.3931
137 1 34.0722 40.4287 24.5057
138 1 34.089 40.4286 27.6348
139 1 35.6636 38.7901 35.6172
140 1 37.2604 40.3445 37.2216
141 1 34.0879 40.3562 37.1982
142 1 35.657 38.8157 22.9225
143 1 35.7505 38.876 32.3446
144 1 37.3277 37.3206 40.4995
145 1 38.9064 38.8828 38.8881
146 1 38.8502 35.6876 38.8603
147 1 37.2556 40.4026 24.506
148 1 37.2558 37.2354 27.6777
149 1 37.2462 40.4075 27.6763
150 1 37.2416 37.186 34.0892
151 1 35.0235 35.5844 34.9987
152 1 37.2537 40.4239 40.4059
153 1 37.275 40.4362 30.8439
154 1 34.1177 37.5985 33.7542
155 1 35.706 35.9082 38.9803
156 1 38.8183 38.8087 26.0873
157 1 37.3629 37.5012 37.3346
158 1 37.238 37.2333 24.5178
159 1 37.2697 40.3932 34.0454
160 1 38.8301 35.6402 22.9343
161 1 38.8256 38.8043 32.4728
162 1 38.8126 38.8375 22.9618
163 1 38.857 38.8011 29.28
164 1 37.2681 37.2379 30.8437
165 1 38.8095 35.6574 26.0998
166 1 32.5231 38.8408 38.833
167 1 32.5196 38.9199 29.1596
168 1 35.6542 35.6328 26.1177
