./rings_data/4_T/123_110/vis.dat


8196 atoms
0 bonds
0 angles
0 dihedrals
0 impropers

2 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types


0.000      50.6432 xlo xhi
0.000      50.6432 ylo yhi
0.000      50.6432 zlo zhi


Atoms

1 1 10.3163 41.9469 10.3028
2 1 11.9008 43.5137 11.8746
3 1 10.2995 41.9322 13.4566
4 1 11.8991 43.5088 15.0389
5 1 10.3119 41.9424 16.6291
6 1 11.8905 43.524 18.211
7 1 10.3112 41.936 19.7932
8 1 11.8916 43.5257 21.3763
9 1 10.3135 41.9375 22.9592
10 1 11.8717 43.5281 24.5413
11 1 10.2926 41.9542 26.1246
12 1 11.8847 43.5322 27.7114
13 1 10.2952 41.9494 29.2945
14 1 11.8856 43.5125 30.8763
15 1 10.2962 41.9487 32.4628
16 1 11.89 43.517 34.0395
17 1 10.3013 41.9421 35.6191
18 1 11.889 43.5137 37.1886
19 1 13.4647 41.9421 29.2805
20 1 13.4762 41.9284 32.4539
21 1 13.4592 41.9285 35.6152
22 1 13.4604 41.9319 26.125
23 1 13.4712 41.9424 19.7895
24 1 13.4719 41.9438 22.9593
25 1 13.4732 41.9364 13.4688
26 1 13.4761 41.9404 10.2933
27 1 13.4792 41.9399 16.6278
28 1 15.0628 43.5223 11.8827
29 1 15.0608 43.5217 15.0467
30 1 15.0563 43.5208 18.1947
31 1 15.0617 43.5347 21.3699
32 1 15.0635 43.5423 24.5405
33 1 15.0658 43.5227 27.7022
34 1 15.0467 43.5266 30.8743
35 1 15.0477 43.5252 34.032
36 1 15.0499 43.5401 37.2098
37 1 16.6528 41.9481 10.3087
38 1 18.2373 43.5217 11.8694
39 1 16.6455 41.9387 13.457
40 1 18.2198 43.5143 15.0414
41 1 16.6396 41.932 16.6279
42 1 18.224 43.5175 18.2089
43 1 16.64 41.9437 19.787
44 1 18.2172 43.5259 21.371
45 1 16.64 41.9356 22.9481
46 1 18.2142 43.5142 24.5291
47 1 16.6306 41.9297 26.1142
48 1 18.2204 43.5234 27.6974
49 1 16.6358 41.937 29.3001
50 1 18.2211 43.5251 30.8694
51 1 16.6387 41.9415 32.4489
52 1 18.2119 43.52 34.0413
53 1 16.6427 41.9371 35.6189
54 1 18.2185 43.5147 37.1928
55 1 19.808 41.9353 10.2864
56 1 21.3823 43.5324 11.8689
57 1 19.7921 41.9497 13.4643
58 1 21.3799 43.5356 15.0406
59 1 19.7992 41.9444 16.6095
60 1 21.3902 43.5348 18.2092
61 1 19.8052 41.9341 19.7905
62 1 21.3795 43.52 21.368
63 1 19.8032 41.9314 22.9458
64 1 21.3769 43.525 24.5339
65 1 19.8004 41.9443 26.1253
66 1 21.3871 43.5282 27.7093
67 1 19.7939 41.9435 29.2872
68 1 21.3681 43.5127 30.8784
69 1 19.8001 41.9342 32.449
70 1 21.3672 43.5211 34.0248
71 1 19.7971 41.9407 35.6168
72 1 21.3771 43.5075 37.1947
73 1 22.9676 41.9473 10.2945
74 1 24.5556 43.5396 11.8756
75 1 22.9853 41.943 13.46
76 1 24.5573 43.5266 15.0307
77 1 22.9793 41.9439 16.6122
78 1 24.5492 43.5359 18.2052
79 1 22.971 41.9364 19.7891
80 1 24.5508 43.5215 21.3732
81 1 22.9665 41.9366 22.9489
82 1 24.5495 43.5323 24.5346
83 1 22.9613 41.9465 26.1194
84 1 24.5615 43.5199 27.707
85 1 22.9555 41.9395 29.2722
86 1 24.5463 43.5233 30.8706
87 1 22.9694 41.9377 32.4589
88 1 24.5498 43.5247 34.0247
89 1 22.9658 41.9404 35.62
90 1 24.5476 43.517 37.1949
91 1 26.128 41.9487 10.2893
92 1 27.7128 43.5364 11.8726
93 1 26.1377 41.9484 13.4531
94 1 27.7195 43.5304 15.0287
95 1 26.1343 41.9534 16.6123
96 1 27.7101 43.5074 18.1884
97 1 26.1301 41.9486 19.7876
98 1 27.7159 43.5332 21.357
99 1 26.1382 41.9253 22.9563
100 1 27.7173 43.5325 24.5406
101 1 26.1274 41.9398 26.1109
102 1 27.6992 43.5325 27.6947
103 1 26.1354 41.9271 29.2861
104 1 27.7153 43.5126 30.8662
105 1 26.1374 41.9345 32.4503
106 1 27.7252 43.5152 34.0304
107 1 26.1267 41.9272 35.6112
108 1 27.7163 43.5377 37.1992
109 1 29.3166 41.9464 10.2821
110 1 30.8753 43.5306 11.878
111 1 29.3092 41.9471 13.4521
112 1 30.8841 43.5429 15.0255
113 1 29.3105 41.9461 16.6252
114 1 30.8793 43.5482 18.2044
115 1 29.3049 41.9621 19.7922
116 1 30.874 43.5268 21.3704
117 1 29.2953 41.9512 22.9516
118 1 30.8721 43.5242 24.5311
119 1 29.2954 41.9446 26.1176
120 1 30.8833 43.5371 27.6983
121 1 29.3022 41.9411 29.2832
122 1 30.8844 43.5184 30.8579
123 1 29.2983 41.9377 32.4416
124 1 30.8893 43.514 34.0321
125 1 29.2934 41.9317 35.621
126 1 30.8802 43.5005 37.2007
127 1 32.4778 41.9561 10.2718
128 1 34.047 43.5363 11.8556
129 1 32.4803 41.9619 13.4543
130 1 34.0451 43.5418 15.0312
131 1 32.4737 41.9655 16.6058
132 1 34.0498 43.5417 18.1992
133 1 32.4651 41.9563 19.7926
134 1 34.0452 43.5196 21.3707
135 1 32.4573 41.9478 22.9466
136 1 34.038 43.5393 24.5265
137 1 32.4659 41.9378 26.1072
138 1 34.0395 43.5275 27.6972
139 1 32.4636 41.9452 29.2798
140 1 34.0403 43.532 30.861
141 1 32.4721 41.9397 32.452
142 1 34.0353 43.5107 34.0239
143 1 32.4517 41.9299 35.6121
144 1 34.0386 43.5111 37.1889
145 1 35.6363 41.9499 10.2872
146 1 37.2144 43.5416 11.8612
147 1 35.6331 41.9613 13.4482
148 1 37.226 43.5211 15.0334
149 1 35.6338 41.9642 16.611
150 1 37.223 43.5437 18.1872
151 1 35.6459 41.9584 19.7863
152 1 37.2205 43.5245 21.358
153 1 35.6412 41.958 22.9566
154 1 37.2302 43.5288 24.528
155 1 35.6367 41.9375 26.1244
156 1 37.2172 43.5244 27.694
157 1 35.6419 41.9414 29.2848
158 1 37.2061 43.5168 30.8693
159 1 35.6209 41.9399 32.44
160 1 37.2118 43.5186 34.0274
161 1 35.6447 41.9273 35.6181
162 1 37.2024 43.5173 37.1961
163 1 38.8148 41.959 10.2721
164 1 40.3893 43.5332 11.8594
165 1 38.798 41.9519 13.4498
166 1 40.3854 43.5449 15.0279
167 1 38.7924 41.9443 16.6083
168 1 40.3841 43.5422 18.1839
169 1 38.7934 41.9539 19.7882
170 1 40.3894 43.5276 21.3618
171 1 38.7815 41.944 22.9388
172 1 40.3815 43.5226 24.5403
173 1 38.793 41.9342 26.1078
174 1 40.3774 43.5267 27.6997
175 1 38.7909 41.9418 29.2785
176 1 40.3742 43.5099 30.8589
177 1 38.802 41.9433 32.4479
178 1 40.3638 43.5111 34.0267
179 1 38.7945 41.9341 35.6044
180 1 40.371 43.5173 37.185
181 1 10.3091 26.1163 10.3026
182 1 11.8784 27.7144 11.8784
183 1 10.3108 26.1322 13.4636
184 1 11.8909 27.7072 15.0446
185 1 10.3 26.1224 16.6282
186 1 11.8705 27.7076 18.2166
187 1 10.31 26.1181 19.8004
188 1 11.8817 27.6953 21.3661
189 1 10.2848 26.1101 22.9711
190 1 11.8757 27.7035 24.5453
191 1 10.2912 26.1156 26.1379
192 1 11.8803 27.6931 27.7059
193 1 10.2901 26.11 29.2905
194 1 11.8667 27.6984 30.8807
195 1 10.3019 26.1114 32.4669
196 1 11.8731 27.6888 34.0555
197 1 10.2884 26.0967 35.6333
198 1 11.8826 27.6911 37.2168
199 1 10.3115 29.2929 10.299
200 1 11.8845 30.8636 11.89
201 1 10.3063 29.2896 13.4559
202 1 11.8884 30.8832 15.0458
203 1 10.3128 29.2717 16.6384
204 1 11.8801 30.8676 18.2157
205 1 10.2944 29.2746 19.8016
206 1 11.8938 30.8514 21.3884
207 1 11.873 30.8591 24.5384
208 1 10.2924 29.2624 26.1229
209 1 11.8738 30.8644 27.7161
210 1 10.2943 29.2865 29.2961
211 1 11.8756 30.8619 30.87
